"CustomerName","CustomerId","Domain","LicenseSKU","SkuPartNumber","ActiveUnits","ConsumedUnits","AvailableUnits","SuspendedUnits","WarningUnits","Status"
"OTU WA CNE - 104081","88b000cc-65b0-45f9-a3d1-35d6fb306199","otuwacne104081.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104079","4c6c118e-ce79-4ac5-a042-b280b35a2701","otuwacne104079.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104079","4c6c118e-ce79-4ac5-a042-b280b35a2701","otuwacne104079.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104079","4c6c118e-ce79-4ac5-a042-b280b35a2701","otuwacne104079.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104079","4c6c118e-ce79-4ac5-a042-b280b35a2701","otuwacne104079.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104078","9fe88f78-24f5-4678-8e17-9617d6a4e5e4","otuwacne104078.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104078","9fe88f78-24f5-4678-8e17-9617d6a4e5e4","otuwacne104078.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104078","9fe88f78-24f5-4678-8e17-9617d6a4e5e4","otuwacne104078.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104078","9fe88f78-24f5-4678-8e17-9617d6a4e5e4","otuwacne104078.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104077","fffffc5f-ed67-423c-8df1-2731e736fdef","otuwacne104077.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104077","fffffc5f-ed67-423c-8df1-2731e736fdef","otuwacne104077.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104077","fffffc5f-ed67-423c-8df1-2731e736fdef","otuwacne104077.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104077","fffffc5f-ed67-423c-8df1-2731e736fdef","otuwacne104077.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104076","039b067a-d159-46ae-9491-a878b09a1854","otuwacne104076.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104076","039b067a-d159-46ae-9491-a878b09a1854","otuwacne104076.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104076","039b067a-d159-46ae-9491-a878b09a1854","otuwacne104076.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104076","039b067a-d159-46ae-9491-a878b09a1854","otuwacne104076.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104075","59aec059-467b-4420-85f8-63a5999e240f","otuwacne104075.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104075","59aec059-467b-4420-85f8-63a5999e240f","otuwacne104075.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104075","59aec059-467b-4420-85f8-63a5999e240f","otuwacne104075.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104075","59aec059-467b-4420-85f8-63a5999e240f","otuwacne104075.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104074","c34e3c3c-cdea-4df4-a9b2-a8f075d51414","otuwacne104074.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104074","c34e3c3c-cdea-4df4-a9b2-a8f075d51414","otuwacne104074.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104074","c34e3c3c-cdea-4df4-a9b2-a8f075d51414","otuwacne104074.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104074","c34e3c3c-cdea-4df4-a9b2-a8f075d51414","otuwacne104074.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104073","eabd3472-cea8-44cc-bd41-11ce48ea1e28","otuwacne104073.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104073","eabd3472-cea8-44cc-bd41-11ce48ea1e28","otuwacne104073.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104073","eabd3472-cea8-44cc-bd41-11ce48ea1e28","otuwacne104073.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104073","eabd3472-cea8-44cc-bd41-11ce48ea1e28","otuwacne104073.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104072","8277c11b-f94a-4827-802e-f04c56130f91","otuwacne104072.onmicrosoft.com",,,"0","0","0","1","0","OK"
"OTU WA CNE - 104072","8277c11b-f94a-4827-802e-f04c56130f91","otuwacne104072.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104072","8277c11b-f94a-4827-802e-f04c56130f91","otuwacne104072.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104072","8277c11b-f94a-4827-802e-f04c56130f91","otuwacne104072.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104071","0cc0aa9c-7cd6-491d-b049-cb2747f476e6","otuwacne104071.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104071","0cc0aa9c-7cd6-491d-b049-cb2747f476e6","otuwacne104071.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104071","0cc0aa9c-7cd6-491d-b049-cb2747f476e6","otuwacne104071.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104071","0cc0aa9c-7cd6-491d-b049-cb2747f476e6","otuwacne104071.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104070","c5cd50e2-be0c-4bc9-807c-a3953ead2da4","otuwacne104070.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104070","c5cd50e2-be0c-4bc9-807c-a3953ead2da4","otuwacne104070.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104070","c5cd50e2-be0c-4bc9-807c-a3953ead2da4","otuwacne104070.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104070","c5cd50e2-be0c-4bc9-807c-a3953ead2da4","otuwacne104070.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104069","4744ded2-5d95-4b46-8f14-0a84c08f71f5","otuwacne104069.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104069","4744ded2-5d95-4b46-8f14-0a84c08f71f5","otuwacne104069.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104069","4744ded2-5d95-4b46-8f14-0a84c08f71f5","otuwacne104069.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104069","4744ded2-5d95-4b46-8f14-0a84c08f71f5","otuwacne104069.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104068","c7bdbea2-b9fb-4510-96b1-3ffa23d764bb","otuwacne104068.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104068","c7bdbea2-b9fb-4510-96b1-3ffa23d764bb","otuwacne104068.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104068","c7bdbea2-b9fb-4510-96b1-3ffa23d764bb","otuwacne104068.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104068","c7bdbea2-b9fb-4510-96b1-3ffa23d764bb","otuwacne104068.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104067","e4b42f53-aa42-47fb-b6c4-2094797b71e1","otuwacne104067.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104067","e4b42f53-aa42-47fb-b6c4-2094797b71e1","otuwacne104067.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104067","e4b42f53-aa42-47fb-b6c4-2094797b71e1","otuwacne104067.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104067","e4b42f53-aa42-47fb-b6c4-2094797b71e1","otuwacne104067.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104066","7be8c231-7762-4d04-9675-df54c78f4fd4","otuwacne104066.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104066","7be8c231-7762-4d04-9675-df54c78f4fd4","otuwacne104066.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104066","7be8c231-7762-4d04-9675-df54c78f4fd4","otuwacne104066.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104066","7be8c231-7762-4d04-9675-df54c78f4fd4","otuwacne104066.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE -  104059","1b2c7d15-bec3-4910-a516-14ed6bf1c66a","otuwacne104059.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE -  104059","1b2c7d15-bec3-4910-a516-14ed6bf1c66a","otuwacne104059.onmicrosoft.com",,,"1","1","0","3","0","OK"
"OTU WA CNE -  104059","1b2c7d15-bec3-4910-a516-14ed6bf1c66a","otuwacne104059.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE -  104059","1b2c7d15-bec3-4910-a516-14ed6bf1c66a","otuwacne104059.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104040","ec241690-4987-4d99-85c3-5d250077e78b","otuwacne104040.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104040","ec241690-4987-4d99-85c3-5d250077e78b","otuwacne104040.onmicrosoft.com",,,"1","1","0","2","0","OK"
"OTU WA CNE - 104040","ec241690-4987-4d99-85c3-5d250077e78b","otuwacne104040.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104040","ec241690-4987-4d99-85c3-5d250077e78b","otuwacne104040.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104039","cb986d18-9943-4824-831d-d38ee2ef2d3d","otuwacne104039.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104039","cb986d18-9943-4824-831d-d38ee2ef2d3d","otuwacne104039.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104039","cb986d18-9943-4824-831d-d38ee2ef2d3d","otuwacne104039.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104039","cb986d18-9943-4824-831d-d38ee2ef2d3d","otuwacne104039.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104038","6b2cb526-38f0-4e01-89d7-02a077e7b346","otuwacne104038.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104038","6b2cb526-38f0-4e01-89d7-02a077e7b346","otuwacne104038.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104038","6b2cb526-38f0-4e01-89d7-02a077e7b346","otuwacne104038.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104038","6b2cb526-38f0-4e01-89d7-02a077e7b346","otuwacne104038.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104037","54445e7b-b406-45a1-bc8b-7e18795721d2","otuwacne104037.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104037","54445e7b-b406-45a1-bc8b-7e18795721d2","otuwacne104037.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104037","54445e7b-b406-45a1-bc8b-7e18795721d2","otuwacne104037.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104037","54445e7b-b406-45a1-bc8b-7e18795721d2","otuwacne104037.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104036","aea992f4-7e48-4c8d-90e6-164046a30ec4","otuwacne104036.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104036","aea992f4-7e48-4c8d-90e6-164046a30ec4","otuwacne104036.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104036","aea992f4-7e48-4c8d-90e6-164046a30ec4","otuwacne104036.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104036","aea992f4-7e48-4c8d-90e6-164046a30ec4","otuwacne104036.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104035","a1f09864-e1dc-44a9-9378-80bcc319f819","otuwacne104035.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104035","a1f09864-e1dc-44a9-9378-80bcc319f819","otuwacne104035.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104035","a1f09864-e1dc-44a9-9378-80bcc319f819","otuwacne104035.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104035","a1f09864-e1dc-44a9-9378-80bcc319f819","otuwacne104035.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104034","eb81c46e-9dd7-4f98-923d-cde68124d5e3","otuwacne104034.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104034","eb81c46e-9dd7-4f98-923d-cde68124d5e3","otuwacne104034.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104034","eb81c46e-9dd7-4f98-923d-cde68124d5e3","otuwacne104034.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104034","eb81c46e-9dd7-4f98-923d-cde68124d5e3","otuwacne104034.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104033","f7d431d4-3384-4a3d-89b2-0e928854f53a","otuwacne104033.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104033","f7d431d4-3384-4a3d-89b2-0e928854f53a","otuwacne104033.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104033","f7d431d4-3384-4a3d-89b2-0e928854f53a","otuwacne104033.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104033","f7d431d4-3384-4a3d-89b2-0e928854f53a","otuwacne104033.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104032","ffe9ac1a-80aa-4f11-a802-eddfd7e4dc4e","otuwacne104032.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104032","ffe9ac1a-80aa-4f11-a802-eddfd7e4dc4e","otuwacne104032.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104032","ffe9ac1a-80aa-4f11-a802-eddfd7e4dc4e","otuwacne104032.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104032","ffe9ac1a-80aa-4f11-a802-eddfd7e4dc4e","otuwacne104032.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104031","8f8ee0d0-6f48-4589-a959-830afad64bf9","otuwacne104031.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104031","8f8ee0d0-6f48-4589-a959-830afad64bf9","otuwacne104031.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104031","8f8ee0d0-6f48-4589-a959-830afad64bf9","otuwacne104031.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104031","8f8ee0d0-6f48-4589-a959-830afad64bf9","otuwacne104031.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104030","e8658aab-b40a-4952-b974-a2c0d40e0008","otuwacne104030.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104030","e8658aab-b40a-4952-b974-a2c0d40e0008","otuwacne104030.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104030","e8658aab-b40a-4952-b974-a2c0d40e0008","otuwacne104030.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104030","e8658aab-b40a-4952-b974-a2c0d40e0008","otuwacne104030.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104029","6a2fa177-8ffa-47c2-8bba-93d3ad37643c","otuwacne104029.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104029","6a2fa177-8ffa-47c2-8bba-93d3ad37643c","otuwacne104029.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104029","6a2fa177-8ffa-47c2-8bba-93d3ad37643c","otuwacne104029.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104029","6a2fa177-8ffa-47c2-8bba-93d3ad37643c","otuwacne104029.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104028","ff4db708-d638-4bd7-92b0-6b2bc373d948","otuwacne104028.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104028","ff4db708-d638-4bd7-92b0-6b2bc373d948","otuwacne104028.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104028","ff4db708-d638-4bd7-92b0-6b2bc373d948","otuwacne104028.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104028","ff4db708-d638-4bd7-92b0-6b2bc373d948","otuwacne104028.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104027","892cd6f7-5fd3-41d8-99e4-1eda6256d0b8","otuwacne104027.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104027","892cd6f7-5fd3-41d8-99e4-1eda6256d0b8","otuwacne104027.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104027","892cd6f7-5fd3-41d8-99e4-1eda6256d0b8","otuwacne104027.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104027","892cd6f7-5fd3-41d8-99e4-1eda6256d0b8","otuwacne104027.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104026","01f99e49-0638-4333-b5a3-1560757babaf","otuwacne104026.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104026","01f99e49-0638-4333-b5a3-1560757babaf","otuwacne104026.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104026","01f99e49-0638-4333-b5a3-1560757babaf","otuwacne104026.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104026","01f99e49-0638-4333-b5a3-1560757babaf","otuwacne104026.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104025","f3f22920-8bb0-40c6-bfbd-c42c4c4823ae","otuwacne104025.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104025","f3f22920-8bb0-40c6-bfbd-c42c4c4823ae","otuwacne104025.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104025","f3f22920-8bb0-40c6-bfbd-c42c4c4823ae","otuwacne104025.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104025","f3f22920-8bb0-40c6-bfbd-c42c4c4823ae","otuwacne104025.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104024","8137ac79-ecd3-44f2-902a-3d7047648cb8","otuwacne104024.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104024","8137ac79-ecd3-44f2-902a-3d7047648cb8","otuwacne104024.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104024","8137ac79-ecd3-44f2-902a-3d7047648cb8","otuwacne104024.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104024","8137ac79-ecd3-44f2-902a-3d7047648cb8","otuwacne104024.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104023","e190d087-5aa7-49d3-aa85-7f5f3a557fad","otuwacne104023.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104023","e190d087-5aa7-49d3-aa85-7f5f3a557fad","otuwacne104023.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104023","e190d087-5aa7-49d3-aa85-7f5f3a557fad","otuwacne104023.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104023","e190d087-5aa7-49d3-aa85-7f5f3a557fad","otuwacne104023.onmicrosoft.com",,,"0","1","0","3","0","OK"
"OTU WA CNE - 104022","2705ac40-4350-4221-bf79-cd4c2c0a410f","otuwacne104022.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104022","2705ac40-4350-4221-bf79-cd4c2c0a410f","otuwacne104022.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104022","2705ac40-4350-4221-bf79-cd4c2c0a410f","otuwacne104022.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104022","2705ac40-4350-4221-bf79-cd4c2c0a410f","otuwacne104022.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104021","8826e5b0-5745-44da-b46e-7868826bbd9a","otuwacne104021.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104021","8826e5b0-5745-44da-b46e-7868826bbd9a","otuwacne104021.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104021","8826e5b0-5745-44da-b46e-7868826bbd9a","otuwacne104021.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104021","8826e5b0-5745-44da-b46e-7868826bbd9a","otuwacne104021.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104020","9c332479-62c7-4218-a9fd-1f8c771625ed","otuwacne104020.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104020","9c332479-62c7-4218-a9fd-1f8c771625ed","otuwacne104020.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104020","9c332479-62c7-4218-a9fd-1f8c771625ed","otuwacne104020.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104020","9c332479-62c7-4218-a9fd-1f8c771625ed","otuwacne104020.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104019","b27ea40b-42cb-4915-bc1c-998f0168e19e","otuwacne104019.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104019","b27ea40b-42cb-4915-bc1c-998f0168e19e","otuwacne104019.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104019","b27ea40b-42cb-4915-bc1c-998f0168e19e","otuwacne104019.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104019","b27ea40b-42cb-4915-bc1c-998f0168e19e","otuwacne104019.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104018","0a090846-6267-45b6-bdfc-9f8482da1694","otuwacne104018.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104018","0a090846-6267-45b6-bdfc-9f8482da1694","otuwacne104018.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104018","0a090846-6267-45b6-bdfc-9f8482da1694","otuwacne104018.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104018","0a090846-6267-45b6-bdfc-9f8482da1694","otuwacne104018.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104017","d5ee1bad-a8a6-4bf3-b56e-f06bbef38d6c","otuwacne104017.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104017","d5ee1bad-a8a6-4bf3-b56e-f06bbef38d6c","otuwacne104017.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104017","d5ee1bad-a8a6-4bf3-b56e-f06bbef38d6c","otuwacne104017.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104017","d5ee1bad-a8a6-4bf3-b56e-f06bbef38d6c","otuwacne104017.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104016","239b18f0-9f00-413c-9f28-7a4c89f9e489","otuwacne104016.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104016","239b18f0-9f00-413c-9f28-7a4c89f9e489","otuwacne104016.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104016","239b18f0-9f00-413c-9f28-7a4c89f9e489","otuwacne104016.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104016","239b18f0-9f00-413c-9f28-7a4c89f9e489","otuwacne104016.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104015","c068eea7-73b6-4be9-b265-9289be35cd81","otuwacne104015.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104015","c068eea7-73b6-4be9-b265-9289be35cd81","otuwacne104015.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104015","c068eea7-73b6-4be9-b265-9289be35cd81","otuwacne104015.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104015","c068eea7-73b6-4be9-b265-9289be35cd81","otuwacne104015.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104014","0a0495e4-e3f3-40ec-b90f-181fcaeeace2","otuwacne104014.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104014","0a0495e4-e3f3-40ec-b90f-181fcaeeace2","otuwacne104014.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104014","0a0495e4-e3f3-40ec-b90f-181fcaeeace2","otuwacne104014.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104014","0a0495e4-e3f3-40ec-b90f-181fcaeeace2","otuwacne104014.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104013","740edb9c-e174-4938-a673-07f42776ef2a","otuwacne104013.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104013","740edb9c-e174-4938-a673-07f42776ef2a","otuwacne104013.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104013","740edb9c-e174-4938-a673-07f42776ef2a","otuwacne104013.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104013","740edb9c-e174-4938-a673-07f42776ef2a","otuwacne104013.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104012","06f6bca4-7cc0-4899-bd08-0c976894d165","otuwacne104012.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104012","06f6bca4-7cc0-4899-bd08-0c976894d165","otuwacne104012.onmicrosoft.com",,,"1","1","0","2","0","OK"
"OTU WA CNE - 104012","06f6bca4-7cc0-4899-bd08-0c976894d165","otuwacne104012.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104012","06f6bca4-7cc0-4899-bd08-0c976894d165","otuwacne104012.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104011","715f4527-5dcc-462e-a7b9-dfbbb6be43e3","otuwacne104011.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104011","715f4527-5dcc-462e-a7b9-dfbbb6be43e3","otuwacne104011.onmicrosoft.com",,,"1","1","0","2","0","OK"
"OTU WA CNE - 104011","715f4527-5dcc-462e-a7b9-dfbbb6be43e3","otuwacne104011.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104011","715f4527-5dcc-462e-a7b9-dfbbb6be43e3","otuwacne104011.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104010","a38be04e-2bd5-4bad-b4fc-6ae2d4c429ef","otuwacne104010.onmicrosoft.com",,,"0","1","0","2","0","OK"
